"cell_chembl_id","cell_description","cell_id","cell_name","cell_source_organism","cell_source_tax_id","cell_source_tissue","cellosaurus_id","cl_lincs_id","clo_id","efo_id"
"CHEMBL3308079","CT26 (Colon carcinoma cells)","457","CT26","Mus musculus","10090","Colon carcinoma cells","CVCL_7254","","",""
"CHEMBL3308080","13762 (Mammary adenocarcinoma cells)","458","13762","Rattus norvegicus","10116","Mammary adenocarcinoma cells","CVCL_3475","","CLO_0001076",""
"CHEMBL3308081","KYSE-510 (Esophageal squamous cell carcinoma)","459","KYSE-510","Homo sapiens","9606","Esophageal squamous cell carcinoma","CVCL_1354","LCL-1555","CLO_0007135",""
"CHEMBL3308082","HEY (Ovarian carcinoma cells)","460","HEY","Homo sapiens","9606","Ovarian carcinoma cells","CVCL_0297","","",""
"CHEMBL3308083","C20/A4 (Chondrocyte cells)","461","C20/A4","Homo sapiens","9606","Chondrocyte cells","CVCL_6821","","",""
"CHEMBL3308084","ScN2a (Scrapie-infected neuroblastoma cells)","462","ScN2a","Mus musculus","10090","Scrapie-infected neuroblastoma cells","CVCL_6268","","",""
"CHEMBL3308085","AT3B-1 (Prostate carcinoma cells)","463","AT3B-1","Rattus norvegicus","10116","Prostate carcinoma cells","CVCL_3489","","CLO_0001760",""
"CHEMBL3308086","BALB/3T3-A31 (Fibroblast cells)","464","BALB/3T3","Mus musculus","10090","Fibroblast cells","CVCL_0184","","CLO_0001859",""
"CHEMBL3308087","MCF10 (Normal breast epithelial cells)","465","MCF10","Homo sapiens","9606","Normal breast epithelial cells","","","",""
"CHEMBL3308088","FRTL-5 (Thyroid differentiated epithelial cells)","466","FRTL-5","Rattus norvegicus","10116","Thyroid differentiated epithelial cells","CVCL_0265","","CLO_0003396",""
"CHEMBL3308089","Huh-5-2 (Huh-7 with replicating HCV-RNA)","467","Huh-5-2","Homo sapiens","9606","Huh-7 with replicating HCV-RNA","CVCL_X943","","",""
"CHEMBL3308090","HEL (Embryonic lung cells)","468","HEL","Homo sapiens","9606","Erythroleukemia","CVCL_0001","LCL-1053","CLO_0003679",""
"CHEMBL3308091","HOP-92 (Non-small cell lung carcinoma cells)","469","HOP-92","Homo sapiens","9606","Non-small cell lung carcinoma cells","CVCL_1286","","",""
"CHEMBL3308092","TSU (Prostatic carcinoma cells)","470","TSU","Homo sapiens","9606","Prostatic carcinoma cells","CVCL_8763","","",""
"CHEMBL3307499","SF-268 (Glioblastoma cells)","471","SF-268","Homo sapiens","9606","Glioblastoma cells","CVCL_1689","","","EFO_0005451"
"CHEMBL3307500","HuT78 (T-lymphoma cells)","472","HuT78","Homo sapiens","9606","T-lymphoma cells","CVCL_0337","LCL-2005","CLO_0004304","EFO_0002209"
"CHEMBL3307501","HUVEC (Umbilical vein endothelial cells)","473","HUVEC","Homo sapiens","9606","Umbilical vein endothelial cells","","","","EFO_0002795"
"CHEMBL3307502","IGROV-1 (Ovarian adenocarcinoma cells)","474","IGROV-1","Homo sapiens","9606","Ovarian adenocarcinoma cells","CVCL_1304","","CLO_0006672","EFO_0005385"
"CHEMBL3307503","Keratinocytes (Keratinocytes)","475","Keratinocytes","","","Keratinocytes","","","",""
"CHEMBL3307504","L132 (Alveolar cells)","476","L132","Homo sapiens","9606","Alveolar cells","CVCL_1908","","CLO_0007159",""
"CHEMBL3307505","RG2 (Glioma cells)","477","RG2","Rattus norvegicus","10116","Glioma cells","CVCL_3581","","CLO_0008802",""
"CHEMBL3308421","A2780 (Ovarian carcinoma cells)","478","A2780","Homo sapiens","9606","Ovarian carcinoma cells","CVCL_0134","LCL-1518","CLO_0001571",""
"CHEMBL3307506","M19-MEL (Melanoma cells)","479","M19-MEL","Homo sapiens","9606","Melanoma cells","CVCL_B415","","",""
"CHEMBL3307507","Malme-3M (Melanoma cells)","480","Malme-3M","Homo sapiens","9606","Melanoma cells","CVCL_1438","","CLO_0007530","EFO_0002243"
"CHEMBL3307508","
A2780cisR (Cisplatin-resistant ovarian carcinoma cells)
","481","A2780cisR","Homo sapiens","9606","Cisplatin-resistant ovarian carcinoma cells","CVCL_H745","","",""
"CHEMBL3307509","Breast carcinoma cells","482","Breast carcinoma cells","Homo sapiens","9606","Breast carcinoma cells","","","",""
"CHEMBL3307510","CEM-0 (T-cell leukemia)","483","CEM-0","Homo sapiens","9606","T-cell leukemia","","","",""
"CHEMBL3307511","
CEM-VM1 (Etoposide-resistant T-cell leukemia cells)
","484","CEM-VM1","Homo sapiens","9606","Etoposide-resistant T-cell leukemia cells","CVCL_1B35","","",""
"CHEMBL3307512","CHO-K1 (Ovarian cells)","485","CHO-K1","Cricetulus griseus","10029","Ovarian cells","CVCL_0214","","CLO_0002463",""
"CHEMBL3308487","DMS-273 (Small cell lung carcinoma cells)","486","DMS-273","Homo sapiens","9606","Small cell lung carcinoma cells","CVCL_1176","","CLO_0002797","EFO_0002164"
"CHEMBL3307513","ECV-304 (Endothelial bladder carcinoma cells)","487","ECV-304","Homo sapiens","9606","Endothelial bladder carcinoma cells","CVCL_2029","","CLO_0002882",""
"CHEMBL3307514","G-361 (Melanoma cells)","488","G-361","Homo sapiens","9606","Melanoma cells","CVCL_1220","LCL-1246","CLO_0003433",""
"CHEMBL3307515","Huh-7 (Hepatocellular carcinoma)","489","Huh-7","Homo sapiens","9606","Hepatocellular carcinoma","CVCL_0336","LCL-1926","",""
"CHEMBL3307516","J774.A1 (Macrophage cells)","490","J774.A1","Mus musculus","10090","Macrophage cells","CVCL_0358","","CLO_0007005",""
"CHEMBL3308403","MCF7 (Breast carcinoma cells)","491","MCF7","Homo sapiens","9606","Breast carcinoma cells","CVCL_0031","LCL-1460","CLO_0007606","EFO_0002082"
"CHEMBL3307517","OVCAR-4 (Ovarian adenocarcinoma cells)","493","OVCAR-4","Homo sapiens","9606","Ovarian adenocarcinoma cells","CVCL_1627","LCL-1697","","EFO_0005442"
"CHEMBL3307518","SN12C (Renal carcinoma cells)","494","SN12C","Homo sapiens","9606","Renal carcinoma cells","CVCL_1705","","",""
"CHEMBL3307519","Caco-2 (Colon adenocarcinoma cells)","495","Caco-2","Homo sapiens","9606","Colon adenocarcinoma cells","CVCL_0025","LCL-1170","CLO_0002172","EFO_0001099"
"CHEMBL3307520","Vero (Kidney cells)","496","Vero","Chlorocebus aethiops","9534","Kidney cells","CVCL_0059","","CLO_0009524",""
"CHEMBL3307521","N2a (Neuroblastoma cells)","497","N2a","Mus musculus","10090","Neuroblastoma cells","CVCL_0470","","CLO_0008154",""
"CHEMBL3307522","CAKI-1 (Kidney carcinoma cells)","498","CAKI-1","Homo sapiens","9606","Kidney carcinoma cells","CVCL_0234","LCL-1774","CLO_0002176","EFO_0002149"
"CHEMBL3308370","MDCK (Kidney cells)","499","MDCK","Canis lupus familiaris","9615","Kidney cells","CVCL_0422","","CLO_0007647",""
"CHEMBL3307523","A-431 (Epidermoid carcinoma cells)","500","A-431","Homo sapiens","9606","Epidermoid carcinoma cells","CVCL_0037","","CLO_0001592",""
"CHEMBL3307524","HBL (Melanoma cells)","501","HBL","Homo sapiens","9606","Melanoma cells","","","",""
"CHEMBL3307525","HFF (Foreskin fibroblasts)","502","HFF","Homo sapiens","9606","Foreskin fibroblasts","","","",""
"CHEMBL3307526","Jurkat (Acute leukemic T-cells)","503","Jurkat","Homo sapiens","9606","Acute leukemic T-cells","CVCL_0065","","CLO_0007043","EFO_0002796"
"CHEMBL3307527","M109 (Lung carcinoma cells)","504","M109","Mus musculus","10090","Lung carcinoma cells","CVCL_H602","","",""
"CHEMBL3307528","V79 (Lung fibroblasts)","505","V79","Cricetulus griseus","10029","Lung fibroblasts","CVCL_2234","","CLO_0009500",""
"CHEMBL3307529","1A9 (Ovarian adenocarcinoma cells)","506","1A9","Homo sapiens","9606","Ovarian adenocarcinoma cells","CVCL_H619","","",""
"CHEMBL3307530","Monocytes (Monocytic cells)","507","Monocytes","Homo sapiens","9606","Monocytic cells","","","",""
"CHEMBL3307532","MDA-N (Breast carcinoma cells)","509","MDA-N","Homo sapiens","9606","Breast carcinoma cells","CVCL_1910","","",""
"CHEMBL3307533","Panel leukemia (Carcinoma cell lines)","510","Panel leukemia (Carcinoma cell lines)","Homo sapiens","9606","Carcinoma cell lines","","","",""
"CHEMBL3307534","LM (Fibroblast cells)","511","LM","Mus musculus","10090","Fibroblast cells","","","",""
"CHEMBL3307535","LOX IMVI (Melanoma cells)","512","LOX IMVI","Homo sapiens","9606","Melanoma cells","CVCL_1381","","",""
"CHEMBL3307536","LS174T (Colon adencocarcinoma cells)","513","LS174T","Homo sapiens","9606","Colon adencocarcinoma cells","CVCL_1384","LCL-1182","CLO_0007403","EFO_0002227"
"CHEMBL3307537","LXFL 529 (Non-small cell lung carcinoma cells)","515","LXFL 529","Homo sapiens","9606","Non-small cell lung carcinoma cells","CVCL_D085","","",""
"CHEMBL3307538","M5076 (Ovarian sarcoma cells)","516","M5076","Mus musculus","10090","Ovarian sarcoma cells","CVCL_3997","","CLO_0007484",""
"CHEMBL3307539","MAC15A (Colon adenocarcinoma cells)","517","MAC15A","Mus musculus","10090","Colon adenocarcinoma cells","CVCL_H587","","",""
"CHEMBL3307540","J774 (Macrophage cells)","518","J774","Mus musculus","10090","Macrophage cells","CVCL_4692","","CLO_0007003",""
"CHEMBL3308422","MDR (Multi-drug resistant cells)","519","MDR","","","Multi-drug resistant cells","","","",""
"CHEMBL3307541","Melanoma cells","520","Melanoma cells","Homo sapiens","9606","Melanoma cells","","","",""
"CHEMBL3307542","MEXF276L (Xenograft melanoma cells)","521","MEXF276L","Homo sapiens","9606","Xenograft melanoma cells","CVCL_D132","","",""
"CHEMBL3308375","MT4 (Lymphocytes)","522","MT4","Homo sapiens","9606","Lymphocytes","CVCL_2632","","CLO_0007891",""
"CHEMBL3307543","NCI-H358 (Lung carcinama cells)","523","NCI-H358","Homo sapiens","9606","Lung carcinoma cells","CVCL_1559","LCL-1671","CLO_0008085","EFO_0002291"
"CHEMBL3307544","P338 (Lymphocytic leukemia cells)","524","P338","Mus musculus","10090","Lymphocytic leukemia cells","","","",""
"CHEMBL3307545","PANC-1 (Pancreatic carcinoma cells)","525","PANC-1","Homo sapiens","9606","Pancreatic carcinoma cells","CVCL_0480","LCL-1726","CLO_0008381","EFO_0002713"
"CHEMBL3307546","R30dm-CCRF-CEM (Lymphoblastic leukemia)","526","R30dm-CCRF-CEM","Homo sapiens","9606","Lymphoblastic leukemia","CVCL_V325","","",""
"CHEMBL3307547","RD (Rhabdomyosarcoma cells)","527","RD","Homo sapiens","9606","Rhabdomyosarcoma cells","CVCL_1649","LCL-1411","CLO_0008770","EFO_0002315"
"CHEMBL3307548","E6SM (Embryonic skin-muscle fibroblast cells)","528","E6SM","Homo sapiens","9606","Embryonic skin-muscle fibroblast cells","CVCL_W081","","",""
"CHEMBL3307549","HASMC (Aortic smooth muscle cells)","529","HASMC","Homo sapiens","9606","Aortic smooth muscle cells","","","",""
"CHEMBL3307550","H350.3 (MTX-resistant Reuber hepatoma cells)","530","H35R0.3","Rattus norvegicus","10116","MTX-resistant Reuber hepatoma cells","CVCL_1B44","","",""
"CHEMBL3307551","SK-N-MC (Neuroepithelioma cells)","531","SK-N-MC","Homo sapiens","9606","Neuroepithelioma cells","CVCL_0530","","CLO_0009058","EFO_0002860"
"CHEMBL3307552","SNB-19 (Glioma cells)","532","SNB-19","Homo sapiens","9606","Glioma cells","CVCL_0535","LCL-1363","CLO_0009093","EFO_0002342"
"CHEMBL3307553","St-4 (Stomach carcinoma cells)","533","St-4","Homo sapiens","9606","Stomach carcinoma cells","CVCL_H265","","",""
"CHEMBL3307554","T-lymphocytes","534","T-lymphocytes","","","T-lymphocytes","","","",""
"CHEMBL3307555","MM96L (Melanoma cells)","535","MM96L","Homo sapiens","9606","Melanoma cells","CVCL_D853","","",""
"CHEMBL3307556","MOLT-3 (T-lymphoblastic leukemia cells)","536","MOLT-3","Homo sapiens","9606","T-lymphoblastic leukemia cells","CVCL_0624","","CLO_0007824","EFO_0005265"
"CHEMBL3307557","MOLT-4 (Acute T-lymphoblastic leukemia cells)","537","MOLT-4","Homo sapiens","9606","Acute T-lymphoblastic leukemia cells","CVCL_0013","LCL-1019","CLO_0007825","EFO_0001220"
"CHEMBL3308499","MRC5 (Embryonic lung fibroblast cells)","538","MRC5","Homo sapiens","9606","Embryonic lung fibroblast cells","CVCL_0440","","CLO_0007865","EFO_0002835"
"CHEMBL3307558","MT2 (Lymphocytes)","539","MT2","Homo sapiens","9606","Lymphocytes","CVCL_2631","","CLO_0007888",""
"CHEMBL3307559","NALM-6 (Pre-B-cell line)","540","NALM-6","Homo sapiens","9606","Pre-B-cell line","CVCL_0092","LCL-1007","CLO_0007938","EFO_0002245"
"CHEMBL3308423","NB-4 (Promyelocytic leukemia cells)","541","NB-4","Homo sapiens","9606","Promyelocytic leukemia cells","CVCL_0005","LCL-1084","CLO_0007947","EFO_0002798"
"CHEMBL3307560","Panel NCI-60 (60 carcinoma cell lines)","542","Panel NCI-60 (60 carcinoma cell lines)","Homo sapiens","9606","Carcinoma cell lines","","","",""
"CHEMBL3307561","NFF (Fibroblast cells)","543","NFF","Homo sapiens","9606","Fibroblast cells","","","",""
"CHEMBL3308505","NT2 (Teratocarcinoma cells)","544","NT2","Homo sapiens","9606","Teratocarcinoma cells","CVCL_0034","","CLO_0008208","EFO_0002959"
"CHEMBL3307562","NUGC-3 (Gastric carcinoma cells)","545","NUGC-3","Homo sapiens","9606","Gastric carcinoma cells","CVCL_1612","LCL-1887","",""
"CHEMBL3307563","OST (Osteosarcoma cells)","546","OST","Homo sapiens","9606","Osteosarcoma cells","CVCL_8399","","",""
"CHEMBL3307564","OVCAR-3 (Ovarian adenocarcinoma cells)","547","OVCAR-3","Homo sapiens","9606","Ovarian adenocarcinoma cells","CVCL_0465","","CLO_0008279","EFO_0003061"
"CHEMBL3307565","OVCAR-5 (Ovarian adenocarcinoma cells)","548","OVCAR-5","Homo sapiens","9606","Ovarian adenocarcinoma cells","CVCL_1628","","CLO_0008280","EFO_0005443"
"CHEMBL3308401","P388 (Lymphoma cells)","549","P388","Mus musculus","10090","Lymphoma cells","CVCL_7222","","CLO_0008321",""
"CHEMBL3307566","P388/ADR (Lymphoma cells)","550","P388/ADR","Mus musculus","10090","Lymphoma cells","","","",""
"CHEMBL3307567","P388CPT45 (Lymphoma cells)","551","P388CPT45","Mus musculus","10090","Lymphoma cells","CVCL_D638","","",""
"CHEMBL3307568","P815 (Mastocytoma cells)","552","P815","Mus musculus","10090","Mastocytoma cells","CVCL_2154","","CLO_0008341",""
"CHEMBL3308344","WEHI-164 (Fibrosarcoma cells)","553","WEHI-164","Mus musculus","10090","Fibrosarcoma cells","CVCL_2251","","CLO_0009573",""
"CHEMBL3307569","PBL (Peripheral blood lymphocytes)","554","PBL","","","Peripheral blood lymphocytes","","","",""
"CHEMBL3307570","PC-3 (Prostate carcinoma cells)","555","PC-3","Homo sapiens","9606","Prostate carcinoma cells","CVCL_0035","LCL-1299","CLO_0008395","EFO_0002074"
"CHEMBL3307571","PC-6 (Small cell lung carcinoma cells)","556","PC-6","Homo sapiens","9606","Small cell lung carcinoma cells","CVCL_C002","","","EFO_0002845"
"CHEMBL3307572","PHA-Ly (T-lymphocyte cells)","557","PHA-Ly","Homo sapiens","9606","T-lymphocyte cells","","","",""
"CHEMBL3307573","SW1088 (Astrocytoma cells)","558","SW1088","Homo sapiens","9606","Astrocytoma cells","CVCL_1715","LCL-1398","CLO_0009182","EFO_0002358"
"CHEMBL3307574","THP-1 (Acute monocytic leukemia cells)","559","THP-1","Homo sapiens","9606","Acute monocytic leukemia cells","CVCL_0006","LCL-1072","CLO_0009348","EFO_0001253"
"CHEMBL3307575","U-87 MG (Glioblastoma cells)","560","U-87 MG","Homo sapiens","9606","Glioblastoma cells","CVCL_0022","LCL-1364","CLO_0009464","EFO_0001256"
"CHEMBL3307576","2008/R (Ovarian carcinoma cells)","561","2008/R","Homo sapiens","9606","Ovarian carcinoma cells","","","",""
"CHEMBL3307577","COLO 320 (Colon adenocarcinoma cells)","562","COLO 320","Homo sapiens","9606","Colon adenocarcinoma cells","CVCL_1989","","CLO_0002571",""
"CHEMBL3307578","AG1523 (Fibroblast cells)","563","AG1523","Homo sapiens","9606","Fibroblast cells","CVCL_F697","","",""
"CHEMBL3307579","Daudi (Burkitts lymphoma cells)","564","Daudi","Homo sapiens","9606","Burkitts lymphoma cells","CVCL_0008","LCL-2018","CLO_0002708","EFO_0002169"
"CHEMBL3307580","DLD-1 (Colon adenocarcinoma cells)","565","DLD-1","Homo sapiens","9606","Colon adenocarcinoma cells","CVCL_0248","LCL-1175","CLO_0002785",""
"CHEMBL3307581","DMS-79 (Small cell lung carcinoma cells)","566","DMS-79","Homo sapiens","9606","Small cell lung carcinoma cells","CVCL_1178","","CLO_0002802","EFO_0002166"
"CHEMBL3307582","DO4 (Melanoma cells)","567","DO4","Homo sapiens","9606","Melanoma cells","CVCL_H604","","",""
"CHEMBL3307583","EJ (Bladder carcinoma cells)","568","EJ","Homo sapiens","9606","Bladder carcinoma cells","CVCL_2443","","CLO_0002906",""
"CHEMBL3308380","EL4 (Thymoma cells)","569","EL4","Mus musculus","10090","Thymoma cells","CVCL_0255","","CLO_0002913",""
"CHEMBL3307584","EMT6 (Mammary carcinoma cells)","570","EMT6","Mus musculus","10090","Mammary carcinoma cells","CVCL_1923","","CLO_0002926",""
"CHEMBL3307585","FM3A (Breast carcinoma cells)","571","FM3A","Mus musculus","10090","Breast carcinoma cells","CVCL_3869","","CLO_0003370",""
"CHEMBL3307586","SR (Leukemia cells)","572","SR","Homo sapiens","9606","Leukemia cells","CVCL_1711","LCL-1129","CLO_0009126","EFO_0002352"
"CHEMBL3307587","Src-transformed (Fibroblast cells)","573","Src-transformed","","","Fibroblast cells","","","",""
"CHEMBL3307588","T-cells","574","T-cells","","","T-cells","","","",""
"CHEMBL3307589","Melanophores (Melanophore cells)","575","Melanophores","Xenopus laevis","8355","Melanophore cells","","","",""
"CHEMBL3307590","HT-22 (Hippocampal cells)","576","HT-22","Mus musculus","10090","Hippocampal cells","CVCL_0321","","",""
"CHEMBL3307591","M14 (Melanoma cells)","577","M14","Homo sapiens","9606","Melanoma cells","CVCL_1395","","","EFO_0003056"
"CHEMBL3307593","MCF7R (Breast carcinoma cells)","579","MCF7R","Homo sapiens","9606","Breast carcinoma cells","CVCL_Y493","","",""
"CHEMBL3307594","MCF7S (Breast carcinoma cells)","580","MCF7S","Homo sapiens","9606","Breast carcinoma cells","","","",""
"CHEMBL3307595","MCR (Frog skin melanocyte cells)","581","MCR","Anura","8342","Frog skin melanocyte cells","","","",""
"CHEMBL3307596","MDA-MB-453 (Breast adenocarcinoma cells)","582","MDA-MB-453","Homo sapiens","9606","Breast adenocarcinoma cells","CVCL_0418","LCL-1485","CLO_0007640","EFO_0001215"
"CHEMBL3308424","MDA-MB-468 (Breast adenocarcinoma)","583","MDA-MB-468","Homo sapiens","9606","Breast adenocarcinoma","CVCL_0419","LCL-1471","CLO_0007641","EFO_0001216"
"CHEMBL3307597","MDBK441 (Kidney cells)","584","MDBK441","Bos taurus","9913","Kidney cells","","","",""
"CHEMBL3307598","MEF (Embryonic fibroblast cells)","585","MEF","Mus musculus","10090","Embryonic fibroblast cells","","","","EFO_0004037"
"CHEMBL3307599","MES-SA (Uterine sarcoma cells)","586","MES-SA","Homo sapiens","9606","Uterine sarcoma cells","CVCL_1404","LCL-1509","CLO_0007677","EFO_0002233"
"CHEMBL3307600","MEXF989 (Xenograft melanoma cells)","587","MEXF989","Homo sapiens","9606","Xenograft melanoma cells","","","",""
"CHEMBL3307601","NCI-H1975 (Bronchoalveolar carcinoma cells)","588","NCI-H1975","Homo sapiens","9606","Bronchoalveolar carcinoma cells","CVCL_1511","LCL-1663","CLO_0008035","EFO_0002271"
"CHEMBL3307602","MKN-28 (Gastric epithelial carcinoma cells)","589","MKN-28","Homo sapiens","9606","Gastric epithelial carcinoma cells","CVCL_1416","","","EFO_0002831"
"CHEMBL3307603","MKN-45 (Gastric adenocarcinoma cells)","590","MKN-45","Homo sapiens","9606","Gastric adenocarcinoma cells","CVCL_0434","","CLO_0007733","EFO_0002832"
"CHEMBL3307604","ML-2 (Myeloblastic leukemia cells)","591","ML-2","Homo sapiens","9606","Myeloblastic leukemia cells","CVCL_1418","LCL-1060","CLO_0007736","EFO_0002238"
"CHEMBL3308358","Beta-TC6 (Pancreatic insulinoma cells)","592","Beta-TC6","Mus musculus","10090","Pancreatic insulinoma cells","CVCL_0605","","CLO_0001933",""
"CHEMBL3307605","Osteoclast-like (Bone marrow cells)","593","Osteoclast-like","","","Bone marrow cells","","","",""
"CHEMBL3307606","T47D (Breast carcinoma cells)","594","T47D","Homo sapiens","9606","Breast carcinoma cells","CVCL_0553","LCL-1486","CLO_0009251","EFO_0001247"
"CHEMBL3307607","Panel breast (Carcinoma cell lines)","595","Panel breast (Carcinoma cell lines)","Homo sapiens","9606","Carcinoma cell lines","","","",""
"CHEMBL3307608","Burkitts lymphoma cells","596","Burkitts lymphoma cells","","","Burkitts lymphoma cells","","","",""
"CHEMBL3307609","TRAMP-C2H (Prostate carcinoma cells)","597","TRAMP-C2H","Mus musculus","10090","Prostate carcinoma cells","CVCL_H591","","",""
"CHEMBL3307610","C3H/3T3 (Embryonic fibroblast cells)","598","C3H/3T3","Mus musculus","10090","Embryonic fibroblast cells","","","",""
"CHEMBL3307611","R1-CCRF-CEM (Lymphoblastic leukemia)","599","R1-CCRF-CEM","Homo sapiens","9606","Lymphoblastic leukemia","CVCL_S649","","",""
"CHEMBL3308392","NCI-H522 (Non-small cell lung carcinoma cells)","600","NCI-H522","Homo sapiens","9606","Non-small cell lung carcinoma cells","CVCL_1567","LCL-1622","CLO_0008094","EFO_0002295"
"CHEMBL3307612","UO-31 (Renal carcinoma cells)","601","UO-31","Homo sapiens","9606","Renal carcinoma cells","CVCL_1911","","",""
"CHEMBL3307613","LX-1 (Lung carcinoma cells)","602","LX-1","Homo sapiens","9606","Lung carcinoma cells","CVCL_5791","","",""
"CHEMBL3307614","WI-38 (Embryonic lung fibroblast cells)","603","WI-38","Homo sapiens","9606","Embryonic lung fibroblast cells","CVCL_0579","","CLO_0009594","EFO_0001260"
"CHEMBL3308509","HaCaT (Keratinocytes)","604","HaCaT","Homo sapiens","9606","Keratinocytes","CVCL_0038","","","EFO_0002056"
"CHEMBL3307615","ZR-75-1 (Breast carcinoma cells)","605","ZR-75-1","Homo sapiens","9606","Breast carcinoma cells","CVCL_0588","LCL-1321","CLO_0009727","EFO_0001262"
"CHEMBL3307616","SNB-75 (Glioblastoma cells)","606","SNB-75","Homo sapiens","9606","Glioblastoma cells","CVCL_1706","","",""
"CHEMBL3307617","Cerebellar granule neurones","607","Cerebellar granule neurones","","","Cerebellar granule neurones","","","",""
"CHEMBL3307618","AhR+/+5L (Hepatoma cells)","608","AhR+/+5L","Mus musculus","10090","Hepatoma cells","","","",""
"CHEMBL3307619","SNU-398 (Hepatocellular carcinoma cells)","609","SNU-398","Homo sapiens","9606","Hepatocellular carcinoma cells","CVCL_0077","LCL-1934","CLO_0009098","EFO_0002347"
"CHEMBL3307620","CH1 (Ovarian carcinoma cells)","610","CH1","Homo sapiens","9606","Ovarian carcinoma cells","CVCL_4992","","CLO_0002408",""
"CHEMBL3307621","Panel CNS (Carcinoma cell lines)","611","Panel CNS (Carcinoma cell lines)","Homo sapiens","9606","Carcinoma cell lines","","","",""
"CHEMBL3307622","Col2 (Colon carcinoma cells)","612","Col2","Homo sapiens","9606","Colon carcinoma cells","CVCL_D645","","",""
"CHEMBL3307623","Colon 26 (Colon adenocarcinoma cells)","613","Colon 26","Mus musculus","10090","Colon adenocarcinoma cells","CVCL_0240","","",""
"CHEMBL3307624","Panel colon (Carcinoma cell lines)","614","Panel colon (Carcinoma cell lines)","Homo sapiens","9606","Carcinoma cell lines","","","",""
"CHEMBL3307625","Colon cells","615","Colon cells","Homo sapiens","9606","Colon cells","","","",""
"CHEMBL3307626","EKVX (Non-small cell lung carcinoma cells)","616","EKVX","Homo sapiens","9606","Non-small cell lung carcinoma cells","CVCL_1195","LCL-2054","",""
"CHEMBL3307627","Epithelial cells","617","Epithelial cells","","","Epithelial cells","","","",""
"CHEMBL3307628","bEND (Brain endothelial cells)","618","bEND","Mus musculus","10090","Brain endothelial cells","","","",""
"CHEMBL3307629","1A9/ptx-10 (Ovarian adenocarcinoma cells)","619","1A9/ptx-10","Homo sapiens","9606","Ovarian adenocarcinoma cells","CVCL_H620","","",""
"CHEMBL3307630","3T3-L1 (Fibroblast cells)","620","3T3-L1","Mus musculus","10090","Fibroblast cells","CVCL_0123","","CLO_0001352","EFO_0001223"
"CHEMBL3307631","41M (Ovarian carcinoma cells)","621","41M","Homo sapiens","9606","Ovarian carcinoma cells","CVCL_4993","","",""
"CHEMBL3308491","A 172 (Glioblastoma cells)","622","A 172","Homo sapiens","9606","Glioblastoma cells","CVCL_0131","","CLO_0001560","EFO_0002101"
"CHEMBL3308354","A204 (Rhabdomyosarcoma cells)","623","A204","Homo sapiens","9606","Rhabdomyosarcoma cells","CVCL_1058","LCL-1409","CLO_0001565","EFO_0002102"
"CHEMBL3308425","A498 (Renal carcinoma cells)","624","A498","Homo sapiens","9606","Renal carcinoma cells","CVCL_1056","LCL-1761","CLO_0001596","EFO_0002105"
"CHEMBL3307632","A9 (Fibroblast cells)","625","A9","Mus musculus","10090","Fibroblast cells","CVCL_3984","","CLO_0001620",""
"CHEMBL3307633","ACHN (Renal adenocarcinoma cells)","626","ACHN","Homo sapiens","9606","Renal adenocarcinoma cells","CVCL_1067","LCL-1756","CLO_0001654","EFO_0002108"
"CHEMBL3307634","BaF3 (IL-3-dependent pro-B-cells)","627","BaF3","Mus musculus","10090","IL-3-dependent pro-B-cells","CVCL_0161","","CLO_0001842",""
"CHEMBL3307635","BGC-823 (Stomach adenocarcinoma cells)","628","BGC-823","Homo sapiens","9606","Stomach adenocarcinoma cells","CVCL_3360","","CLO_0001952",""
"CHEMBL3308360","BHK-21 (Kidney cells)","629","BHK-21","Cricetulus griseus","10029","Kidney cells","CVCL_1915","","CLO_0001967",""
"CHEMBL3307636","BT-474 (Breast ductal carcinoma cells)","630","BT-474","Homo sapiens","9606","Breast ductal carcinoma cells","CVCL_0179","LCL-1308","CLO_0002042","EFO_0001093"
"CHEMBL3307637","BXPC-3 (Pancreatic adenocarcinoma cells)","631","BXPC-3","Homo sapiens","9606","Pancreatic adenocarcinoma cells","CVCL_0186","LCL-1731","CLO_0002065","EFO_0002709"
"CHEMBL3307638","C8166 (Leukemic T-cells)","632","C8166","Homo sapiens","9606","Leukemic T-cells","CVCL_1099","LCL-1011","CLO_0002149",""
"CHEMBL3307639","Calu-6 (Lung adenocarcinoma cells)","633","Calu-6","Homo sapiens","9606","Lung adenocarcinoma cells","CVCL_0236","LCL-1626","CLO_0002193","EFO_0002152"
"CHEMBL3307640","CAPAN-1 (Pancreatic adenocarcinoma cells)","634","CAPAN-1","Homo sapiens","9606","Pancreatic adenocarcinoma cells","CVCL_0237","LCL-1732","CLO_0002197","EFO_0002153"
"CHEMBL3307641","CCRF-CEM (T-cell leukemia)","635","CCRF-CEM","Homo sapiens","9606","T-cell leukemia","CVCL_0207","LCL-1012","CLO_0002334","EFO_0002128"
"CHEMBL3307642","CCRF-HSB-2 (T-cell leukemia cells)","636","CCRF-HSB-2","Homo sapiens","9606","T-cell leukemia cells","CVCL_1859","LCL-1914","CLO_0004258",""
"CHEMBL3307643","CCRF-SB (Lymphoblastic leukemia cells)","637","CCRF-SB","Homo sapiens","9606","Lymphoblastic leukemia cells","CVCL_1860","LCL-1006","CLO_0002336",""
